441	热烈欢迎	1.6321787300996608e-05
442	购	1.3057429840797286e-05
443	五部	9.793072380597964e-06
444	班吉	9.793072380597964e-06
445	多万人次	1.6321787300996608e-05
446	收复	9.793072380597964e-06
447	良好	7.50802215845844e-05
448	尕斯库勒湖	1.958614476119593e-05
449	分流	3.590793206219254e-05
450	维吾尔	1.3057429840797286e-05
451	楼	2.9379217141793896e-05
452	学生娃	1.3057429840797286e-05
453	振兴老	1.3057429840797286e-05
454	趟趟	9.793072380597964e-06
455	未明	9.793072380597964e-06
456	封闭式	1.3057429840797286e-05
457	七十	1.6321787300996608e-05
458	尽职尽责	1.6321787300996608e-05
459	匹夫	9.793072380597964e-06
460	泉	6.528714920398643e-06
461	寒心	9.793072380597964e-06
462	矗立	1.6321787300996608e-05
463	能人	1.6321787300996608e-05
464	实物馆	1.3057429840797286e-05
465	浇	6.528714920398643e-06
466	中国银行	1.6321787300996608e-05
467	卫生习惯	2.9379217141793896e-05
468	舒德	9.793072380597964e-06
469	蛛丝马迹	1.6321787300996608e-05
470	实	9.793072380597964e-06
471	初涉	9.793072380597964e-06
472	互相	2.9379217141793896e-05
473	洗	6.528714920398643e-06
474	祁连山	1.3057429840797286e-05
475	路经	9.793072380597964e-06
476	真心	1.6321787300996608e-05
477	干事	9.793072380597964e-06
478	调研室	1.3057429840797286e-05
479	城市绿化	2.9379217141793896e-05
480	中上游	1.3057429840797286e-05
481	入微	9.793072380597964e-06
482	楼里	9.793072380597964e-06
483	妈妈	1.6321787300996608e-05
484	下至	9.793072380597964e-06
485	现有	3.590793206219254e-05
486	发扬	1.6321787300996608e-05
487	42	9.793072380597964e-06
488	海洋	2.9379217141793896e-05
489	明显增强	1.6321787300996608e-05
490	光照	9.793072380597964e-06
491	6.36万	1.958614476119593e-05
492	纳才	9.793072380597964e-06
493	减员增效	1.6321787300996608e-05
494	洗好	9.793072380597964e-06
495	印巴	9.793072380597964e-06
496	6110	1.6321787300996608e-05
497	66.2	1.6321787300996608e-05
498	少征	9.793072380597964e-06
499	贡献	4.2436646982591184e-05
500	生态平衡	1.6321787300996608e-05
501	动用	1.6321787300996608e-05
502	话题	9.793072380597964e-06
503	空白	1.6321787300996608e-05
504	公里	9.466636634578032e-05
505	职责	2.9379217141793896e-05
506	生日	9.793072380597964e-06
507	人民出版社	1.958614476119593e-05
508	轻松	2.2850502221395252e-05
509	群	2.2850502221395252e-05
510	塑造出	1.3057429840797286e-05
511	菊	6.528714920398643e-06
512	东联	9.793072380597964e-06
513	不能自拔	1.6321787300996608e-05
514	发展势头	1.6321787300996608e-05
515	解决	0.00025788423935574643
516	应以	9.793072380597964e-06
517	2000	9.466636634578032e-05
518	松日	1.6321787300996608e-05
519	家乡父老	1.6321787300996608e-05
520	查明	9.793072380597964e-06
521	爱沙尼亚	1.6321787300996608e-05
522	高科技	3.2643574601993216e-05
523	结论	2.9379217141793896e-05
524	经济社会	1.6321787300996608e-05
525	病重	9.793072380597964e-06
526	不出	2.9379217141793896e-05
527	何不	9.793072380597964e-06
528	民兵	9.793072380597964e-06
529	循环	2.2850502221395252e-05
530	十二条	1.3057429840797286e-05
531	建起	1.6321787300996608e-05
532	二期	9.793072380597964e-06
533	行程	9.793072380597964e-06
534	关系	0.000283999099037341
535	东西方	2.2850502221395252e-05
536	全都	9.793072380597964e-06
537	只有	0.00011425251110697626
538	五十二	1.3057429840797286e-05
539	玩游	9.793072380597964e-06
540	而立	9.793072380597964e-06
541	范围	9.466636634578032e-05
542	10万亿	1.6321787300996608e-05
543	中共中央政治局	2.6114859681594572e-05
544	富	1.958614476119593e-05
545	参赛队	2.2850502221395252e-05
546	山主	9.793072380597964e-06
547	94	9.793072380597964e-06
548	结构调整	1.6321787300996608e-05
549	新疆维吾尔自治区	2.9379217141793896e-05
550	别国	9.793072380597964e-06
551	邮电部	2.2850502221395252e-05
552	阎	1.3057429840797286e-05
553	或是	1.6321787300996608e-05
554	卡通	9.793072380597964e-06
555	公安局	2.2850502221395252e-05
556	掂量掂量	1.6321787300996608e-05
557	追求	3.590793206219254e-05
558	遵	9.793072380597964e-06
559	八届	2.2850502221395252e-05
560	烙	6.528714920398643e-06
561	深圳	3.590793206219254e-05
562	少年	5.5494076823388465e-05
563	讯	7.834457904478371e-05
564	1400万	1.958614476119593e-05
565	游人	1.6321787300996608e-05
566	一中	9.793072380597964e-06
567	其	0.00010772379618657762
568	思	9.793072380597964e-06
569	伤亡	1.6321787300996608e-05
570	气派	9.793072380597964e-06
571	劳苦	9.793072380597964e-06
572	欢迎宴会	1.6321787300996608e-05
573	海淀	9.793072380597964e-06
574	深感	9.793072380597964e-06
575	计算机软件	1.958614476119593e-05
576	评为	9.793072380597964e-06
577	提条件	1.3057429840797286e-05
578	实业家	1.3057429840797286e-05
579	新疆	5.5494076823388465e-05
580	补	9.793072380597964e-06
581	震震	9.793072380597964e-06
582	取消	4.8965361902989825e-05
583	窗口	9.793072380597964e-06
584	·	0.00013057429840797287
585	暴利	9.793072380597964e-06
586	11日	3.2643574601993216e-05
587	刺激	9.793072380597964e-06
588	塔尼	1.6321787300996608e-05
589	激情	2.2850502221395252e-05
590	剧组	1.6321787300996608e-05
591	自救	9.793072380597964e-06
592	销售	4.2436646982591184e-05
593	补充	2.9379217141793896e-05
594	端端正正	1.6321787300996608e-05
595	相同之处	1.6321787300996608e-05
596	孢菇	9.793072380597964e-06
597	助长	9.793072380597964e-06
598	湘西	9.793072380597964e-06
599	硕士	1.6321787300996608e-05
600	——	1.6321787300996608e-05
601	疼痛	9.793072380597964e-06
602	更换	9.793072380597964e-06
603	砧	6.528714920398643e-06
604	主人	2.9379217141793896e-05
605	分点	1.6321787300996608e-05
606	辖	9.793072380597964e-06
607	无所	9.793072380597964e-06
608	科特	2.2850502221395252e-05
609	夏	1.3057429840797286e-05
610	之三	9.793072380597964e-06
611	环	6.528714920398643e-06
612	互联	9.793072380597964e-06
613	本栏	9.793072380597964e-06
614	长篇小说	1.6321787300996608e-05
615	等等	1.6321787300996608e-05
616	大群	9.793072380597964e-06
617	枚	2.2850502221395252e-05
618	上下齐心	1.6321787300996608e-05
619	配送	9.793072380597964e-06
620	自越	9.793072380597964e-06
621	捷克	9.793072380597964e-06
622	国历	9.793072380597964e-06
623	北大	1.6321787300996608e-05
624	不久后	1.3057429840797286e-05
625	上档	9.793072380597964e-06
626	安放	9.793072380597964e-06
627	一下	2.9379217141793896e-05
628	丽江	2.2850502221395252e-05
629	有的	0.00012730994094777354
630	环境卫生	1.6321787300996608e-05
631	薛	6.528714920398643e-06
632	批评	2.9379217141793896e-05
633	开局	9.793072380597964e-06
634	西尔文	1.3057429840797286e-05
635	谈论	1.6321787300996608e-05
636	指导员	1.3057429840797286e-05
637	一阵阵	1.3057429840797286e-05
638	开辟	9.793072380597964e-06
639	百公里	1.3057429840797286e-05
640	业生	4.8965361902989825e-05
641	眼中	9.793072380597964e-06
642	腾腾	9.793072380597964e-06
643	押运费	1.3057429840797286e-05
644	粗略	9.793072380597964e-06
645	风力	1.6321787300996608e-05
646	公祭	9.793072380597964e-06
647	热情接待	1.6321787300996608e-05
648	过于	9.793072380597964e-06
649	逐步	5.5494076823388465e-05
650	共用	9.793072380597964e-06
651	镜头	9.793072380597964e-06
652	试点	9.793072380597964e-06
653	敢	6.528714920398643e-06
654	步入	9.793072380597964e-06
655	填筑	1.6321787300996608e-05
656	定亲	9.793072380597964e-06
657	巡回	9.793072380597964e-06
658	8.907	1.958614476119593e-05
659	薰风	9.793072380597964e-06
660	斗	6.528714920398643e-06
661	适用房	1.3057429840797286e-05
662	脚	6.528714920398643e-06
663	涛	3.2643574601993216e-05
664	研究型	1.3057429840797286e-05
665	剑	1.6321787300996608e-05
666	独立	3.590793206219254e-05
667	院	9.793072380597964e-06
668	须按	1.6321787300996608e-05
669	附属	9.793072380597964e-06
670	刻画	9.793072380597964e-06
671	分给	9.793072380597964e-06
672	生长点	1.3057429840797286e-05
673	改编	1.6321787300996608e-05
674	法规	4.8965361902989825e-05
675	已得	9.793072380597964e-06
676	禁止	2.2850502221395252e-05
677	演奏会	1.3057429840797286e-05
678	鞍钢	9.793072380597964e-06
679	养蝎	1.6321787300996608e-05
680	多种经营	1.6321787300996608e-05
681	喜欢	2.9379217141793896e-05
682	国人	0.00014689608570896947
683	相信	1.6321787300996608e-05
684	上有	2.2850502221395252e-05
685	老房子	1.3057429840797286e-05
686	养护	9.793072380597964e-06
687	里尔	9.793072380597964e-06
688	入盟	9.793072380597964e-06
689	衣被	9.793072380597964e-06
690	年轻一代	1.6321787300996608e-05
691	公款吃喝	1.6321787300996608e-05
692	数百万	1.3057429840797286e-05
693	投资商	1.3057429840797286e-05
694	欣然	9.793072380597964e-06
695	客人	1.6321787300996608e-05
696	全盟	9.793072380597964e-06
697	表彰	4.2436646982591184e-05
698	涉油	1.6321787300996608e-05
699	纪念	5.5494076823388465e-05
700	地域	1.6321787300996608e-05
701	三资企业	1.6321787300996608e-05
702	提取	9.793072380597964e-06
703	柜台	9.793072380597964e-06
704	报价	9.793072380597964e-06
705	早	4.5701004442790504e-05
706	访问	0.00010772379618657762
707	乎夫楼	1.3057429840797286e-05
708	立志	1.6321787300996608e-05
709	互利互惠	1.6321787300996608e-05
710	服务业	1.3057429840797286e-05
711	高渊	9.793072380597964e-06
712	生物	2.2850502221395252e-05
713	达卡	9.793072380597964e-06
714	12030万	2.2850502221395252e-05
715	珍贵	9.793072380597964e-06
716	花香	9.793072380597964e-06
717	储存罐	2.2850502221395252e-05
718	7365260501	3.590793206219254e-05
719	发言稿	2.2850502221395252e-05
720	晚上	2.2850502221395252e-05
721	罢了	9.793072380597964e-06
722	国务院	0.00016974658793036474
723	刑诉法	1.3057429840797286e-05
724	两名	1.6321787300996608e-05
725	实际行动	1.6321787300996608e-05
726	70.2%	1.958614476119593e-05
727	存异	9.793072380597964e-06
728	精彩	9.793072380597964e-06
729	沙里	9.793072380597964e-06
730	医风	9.793072380597964e-06
731	负担	1.6321787300996608e-05
732	红霞	9.793072380597964e-06
733	征服	9.793072380597964e-06
734	新	0.0002513555244353478
735	院内	9.793072380597964e-06
736	寥寥	1.6321787300996608e-05
737	博物馆	2.2850502221395252e-05
738	神奇	9.793072380597964e-06
739	旅游业	1.3057429840797286e-05
740	成功	7.50802215845844e-05
741	周折	9.793072380597964e-06
742	入针	9.793072380597964e-06
743	尼日利亚队	1.958614476119593e-05
744	李瑞环	1.3057429840797286e-05
745	北京市	7.181586412438507e-05
746	主张	1.6321787300996608e-05
747	罗斯	6.855150666418576e-05
748	在座	9.793072380597964e-06
749	开放型	1.3057429840797286e-05
750	旱灾	9.793072380597964e-06
751	生命财产	2.9379217141793896e-05
752	静地	1.6321787300996608e-05
753	强烈不满	1.6321787300996608e-05
754	50	2.9379217141793896e-05
755	侨报	9.793072380597964e-06
756	士力	9.793072380597964e-06
757	蒙古政府	2.9379217141793896e-05
758	闪电	1.6321787300996608e-05
759	年间	2.2850502221395252e-05
760	竭尽全力	1.6321787300996608e-05
761	人	0.0002709416691965437
762	风电	2.2850502221395252e-05
763	冷峻	9.793072380597964e-06
764	六号	9.793072380597964e-06
765	专管	2.2850502221395252e-05
766	晚会	3.590793206219254e-05
767	可行性研究	1.958614476119593e-05
768	召集	9.793072380597964e-06
769	一枚	1.6321787300996608e-05
770	安全措施	1.6321787300996608e-05
771	险情	9.793072380597964e-06
772	焦点	9.793072380597964e-06
773	全面落实	1.6321787300996608e-05
774	不管	2.2850502221395252e-05
775	时节	9.793072380597964e-06
776	没	2.6114859681594572e-05
777	百年	1.6321787300996608e-05
778	昊阳	9.793072380597964e-06
779	一阵	9.793072380597964e-06
780	本溪市	1.3057429840797286e-05
781	理上	9.793072380597964e-06
782	纤尘	9.793072380597964e-06
783	15日	4.2436646982591184e-05
784	45%	1.3057429840797286e-05
785	生态危机	1.6321787300996608e-05
786	二年	1.6321787300996608e-05
787	讲明	9.793072380597964e-06
788	交往	9.793072380597964e-06
789	广告	9.793072380597964e-06
790	无穷	9.793072380597964e-06
791	专攻	9.793072380597964e-06
792	决心	3.590793206219254e-05
793	举行会谈	1.6321787300996608e-05
794	希拉	9.793072380597964e-06
795	土沟	9.793072380597964e-06
796	政先	9.793072380597964e-06
797	强劲	9.793072380597964e-06
798	验收	1.6321787300996608e-05
799	胜	6.528714920398643e-06
800	核不扩散	1.6321787300996608e-05
801	可算	9.793072380597964e-06
802	亲眼所见	1.6321787300996608e-05
803	产物	9.793072380597964e-06
804	现象	0.00010119508126617898
805	接入	1.6321787300996608e-05
806	丹铁	9.793072380597964e-06
807	多行	9.793072380597964e-06
808	阿富汗	3.2643574601993216e-05
